,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Fold
49,5.58,9.3,40.0,4.925,6575.0,No,No,Flat
50,2.0,2.0,0.0,4.7647,675.0,Yes,No,Flat
51,5.02,5.02,0.0,4.9723,1944.0,No,No,Flat
52,1.0,1.0,0.0,4.9688,189.0,No,No,Flat
53,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
54,10.0,10.0,0.0,5.0,984.0,No,No,Flat
55,2.3,2.3,0.0,4.9248,403.0,No,No,Flat
56,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
57,3.95,13.16,70.0,4.9146,2267.0,No,No,Flat
58,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
59,14.0,14.0,0.0,5.0,1599.0,Yes,No,Flat
60,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
61,7.5,7.5,0.0,4.9357,4748.0,No,No,Flat
62,8.49,9.99,15.0,4.8951,3752.0,No,No,Flat
63,5.0,5.0,0.0,4.8421,1453.0,Yes,No,Flat
64,15.0,15.0,0.0,5.0,3398.0,Yes,No,Flat
65,9.1,9.1,0.0,4.9512,1307.0,No,No,Flat
66,7.0,7.0,0.0,4.5542,572.0,Yes,No,Flat
67,21.99,21.99,0.0,4.9787,2624.0,Yes,No,Flat
68,17.55,17.55,0.0,5.0,831.0,Yes,No,Flat
69,2.0,2.0,0.0,4.9659,1293.0,No,No,Flat
70,6.5,6.5,0.0,5.0,471.0,No,No,Flat
71,7.82,11.17,30.0,4.8925,4588.0,No,No,Flat
72,15.0,15.0,0.0,,,No,No,Flat
73,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
74,20.0,20.0,0.0,5.0,635.0,No,No,Flat
75,8.3,8.3,0.0,5.0,270.0,Yes,No,Flat
76,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
77,15.92,15.92,0.0,4.9492,1096.0,No,No,Flat
78,12.5,25.0,50.0,4.9853,1971.0,Yes,No,Flat
79,12.99,12.99,0.0,4.949,4454.0,No,No,Flat
80,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Flat
81,1.44,1.44,0.0,4.8633,2414.0,No,No,Flat
82,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
83,10.0,10.0,0.0,4.9286,1101.0,Yes,No,Flat
84,8.49,9.99,15.0,4.8841,2988.0,No,No,Flat
85,7.0,10.0,30.0,4.9505,4588.0,No,No,Flat
86,21.52,21.52,0.0,4.5909,185.0,No,No,Flat
87,3.35,3.35,0.0,5.0,143.0,No,No,Flat
88,43.06,43.06,0.0,5.0,130.0,Yes,No,Flat
89,14.99,14.99,0.0,5.0,241.0,No,No,Flat
90,10.0,10.0,0.0,4.8072,3304.0,No,No,Flat
91,100.0,100.0,0.0,5.0,269.0,Yes,No,Flat
92,6.5,6.5,0.0,4.7059,241.0,No,No,Flat
93,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
94,10.5,14.0,25.0,4.8614,1032.0,Yes,No,Flat
95,3.59,7.18,50.0,5.0,476.0,No,No,Flat
96,17.0,17.0,0.0,5.0,1099.0,Yes,No,Flat
97,21.96,25.84,15.0,4.9583,403.0,Yes,No,Flat
98,12.0,12.0,0.0,5.0,411.0,Yes,No,Flat
99,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
100,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Flat
101,3.95,13.16,70.0,4.9146,2267.0,No,No,Flat
102,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
103,7.5,7.5,0.0,4.9357,4748.0,No,No,Flat
104,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
105,4.0,4.0,0.0,4.9659,1293.0,Yes,No,Flat
106,6.5,6.5,0.0,5.0,471.0,No,No,Flat
107,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
108,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
109,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
110,5.0,5.0,0.0,4.5542,572.0,Yes,No,Flat
111,11.99,11.99,0.0,4.9588,7518.0,No,No,Flat
112,11.99,11.99,0.0,5.0,241.0,No,No,Flat
113,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Flat
114,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
115,8.0,8.0,0.0,5.0,635.0,No,No,Flat
116,10.4,13.0,20.0,4.9796,3891.0,Yes,No,Flat
117,5.02,5.02,0.0,4.9723,1944.0,No,No,Flat
118,30.0,30.0,0.0,5.0,316.0,Yes,No,Flat
119,6.5,6.5,0.0,5.0,72.0,Yes,No,Flat
120,16.59,16.59,0.0,5.0,197.0,Yes,No,Flat
121,11.0,11.0,0.0,4.9,505.0,Yes,No,Flat
122,9.97,9.97,0.0,5.0,186.0,Yes,No,Flat
123,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
124,11.97,11.97,0.0,5.0,218.0,Yes,No,Flat
125,29.25,39.0,25.0,5.0,144.0,No,No,Flat
126,31.11,31.11,0.0,4.95,282.0,No,No,Flat
127,16.95,16.95,0.0,5.0,148.0,Yes,No,Flat
128,15.0,15.0,0.0,4.7692,452.0,Yes,No,Flat
129,15.84,18.63,15.0,4.9583,403.0,Yes,No,Flat
130,1.72,1.72,0.0,4.9877,370.0,No,No,Flat
131,11.5,11.5,0.0,4.9688,189.0,No,No,Flat
132,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
133,5.0,5.0,0.0,5.0,337.0,Yes,No,Flat
134,125.28,125.28,0.0,5.0,31.0,No,No,Flat
135,0.7,0.7,0.0,4.9616,1444.0,No,No,Flat
136,17.55,17.55,0.0,5.0,831.0,Yes,No,Flat
137,2.86,2.86,0.0,4.9849,1630.0,No,No,Flat
138,8.99,8.99,0.0,4.9597,1138.0,No,No,Flat
139,15.19,15.19,0.0,4.9583,539.0,Yes,No,Flat
140,11.97,11.97,0.0,5.0,152.0,Yes,No,Flat
141,15.0,15.0,0.0,5.0,507.0,Yes,No,Flat
142,15.0,15.0,0.0,5.0,3398.0,Yes,No,Flat
143,8.09,8.99,10.0,4.8059,1280.0,No,No,Flat
144,10.0,10.0,0.0,4.9431,736.0,No,No,Flat
145,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
146,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
147,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
148,7.0,7.0,0.0,4.5542,572.0,Yes,No,Flat
149,2.25,2.25,0.0,4.9659,1293.0,No,No,Flat
150,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
151,11.99,11.99,0.0,4.9588,7518.0,No,No,Flat
152,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
153,20.0,20.0,0.0,5.0,635.0,No,No,Flat
154,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Flat
155,10.0,10.0,0.0,4.9,505.0,Yes,No,Flat
156,17.5,17.5,0.0,4.9357,4748.0,Yes,No,Flat
157,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
158,11.5,11.5,0.0,4.9688,189.0,No,No,Flat
159,5.0,5.0,0.0,5.0,337.0,Yes,No,Flat
160,5.0,5.0,0.0,4.9593,1459.0,Yes,No,Flat
161,6.96,8.7,20.0,4.962,1814.0,No,No,Flat
162,20.72,20.72,0.0,4.9643,108.0,Yes,No,Flat
163,4.31,4.31,0.0,4.9723,1944.0,No,No,Flat
164,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
165,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Flat
166,5.0,5.0,0.0,5.0,955.0,Yes,No,Flat
167,5.0,5.0,0.0,5.0,178.0,Yes,No,Flat
168,12.0,12.0,0.0,4.7571,470.0,Yes,No,Flat
169,5.0,5.0,0.0,4.9723,1955.0,Yes,No,Flat
170,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
171,11.91,11.91,0.0,5.0,113.0,Yes,No,Flat
172,3.0,5.0,40.0,4.9582,7211.0,No,No,Flat
173,45.0,45.0,0.0,4.7667,1767.0,Yes,No,Flat
174,100.0,100.0,0.0,4.9881,2689.0,Yes,No,Flat
175,14.99,14.99,0.0,5.0,241.0,No,No,Flat
176,10.0,10.0,0.0,5.0,575.0,Yes,No,Flat
177,12.63,15.79,20.0,4.9136,2183.0,Yes,No,Flat
178,11.97,11.97,0.0,4.9876,1206.0,No,No,Flat
179,150.0,150.0,0.0,4.8,1221.0,Yes,No,Flat
180,4.49,5.99,25.0,4.0714,187.0,No,No,Flat
181,9.99,9.99,0.0,5.0,51.0,No,No,Flat
182,35.0,35.0,0.0,5.0,1971.0,Yes,No,Flat
183,21.5,21.5,0.0,4.8893,4752.0,Yes,No,Flat
184,15.0,15.0,0.0,5.0,116.0,No,No,Flat
185,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
186,3.5,3.5,0.0,,,Yes,No,Flat
187,7.89,7.89,0.0,4.9877,370.0,No,No,Flat
188,5.6,5.6,0.0,4.9524,608.0,Yes,No,Flat
189,18.5,18.5,0.0,4.9091,78.0,No,No,Flat
190,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
191,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
192,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
193,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
194,1.5,1.5,0.0,4.9286,1101.0,Yes,No,Flat
195,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
196,6.8,6.8,0.0,4.9688,189.0,No,No,Flat
197,8.0,8.0,0.0,5.0,635.0,No,No,Flat
198,3.6,3.6,0.0,4.9659,1293.0,No,No,Flat
199,10.2,10.2,0.0,5.0,113.0,Yes,No,Flat
200,8.0,8.0,0.0,4.7667,1767.0,Yes,No,Flat
201,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
202,14.99,14.99,0.0,5.0,241.0,No,No,Flat
203,4.09,4.09,0.0,4.5,35.0,No,No,Flat
204,9.77,11.5,15.0,4.8791,465.0,No,No,Flat
205,12.0,12.0,0.0,5.0,54.0,Yes,No,Flat
206,2.87,2.87,0.0,4.8633,2414.0,No,No,Flat
207,15.96,15.96,0.0,5.0,152.0,Yes,No,Flat
208,15.5,15.5,0.0,4.8638,3310.0,Yes,No,Flat
209,4.25,4.25,0.0,4.8519,480.0,Yes,No,Flat
210,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
211,9.0,9.0,0.0,4.9787,2624.0,Yes,No,Flat
212,12.99,12.99,0.0,4.9105,2311.0,Yes,No,Flat
213,13.14,16.42,20.0,5.0,816.0,Yes,No,Flat
214,12.0,12.0,0.0,5.0,455.0,No,No,Flat
215,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
216,9.6,12.0,20.0,4.8039,697.0,Yes,No,Flat
217,10.0,10.0,0.0,5.0,4057.0,Yes,No,Flat
218,16.0,16.0,0.0,4.9357,1971.0,Yes,No,Flat
219,10.0,10.0,0.0,4.8387,117.0,Yes,No,Flat
220,6.5,6.5,0.0,5.0,471.0,No,No,Flat
221,5.58,9.3,40.0,4.925,6575.0,No,No,Flat
222,18.0,18.0,0.0,4.9643,1336.0,Yes,No,Flat
223,14.95,14.95,0.0,4.9531,1334.0,Yes,No,Flat
224,3.5,3.5,0.0,5.0,48.0,Yes,No,Flat
225,8.5,8.5,0.0,4.9811,1670.0,Yes,No,Flat
226,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
227,22.95,22.95,0.0,5.0,727.0,Yes,No,Flat
228,4.5,4.5,0.0,4.9333,920.0,Yes,No,Flat
229,9.99,9.99,0.0,5.0,69.0,Yes,No,Flat
230,3.0,3.0,0.0,4.9722,1803.0,Yes,No,Flat
231,10.5,14.0,25.0,4.8614,1032.0,Yes,No,Flat
232,23.93,23.93,0.0,4.95,254.0,Yes,No,Flat
233,2.15,2.15,0.0,4.9877,370.0,No,No,Flat
234,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
235,6.75,6.75,0.0,4.7647,675.0,Yes,No,Flat
236,5.6,8.0,30.0,4.8833,1722.0,No,No,Flat
237,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
238,5.6,6.59,15.0,4.8951,3752.0,No,No,Flat
239,8.0,8.0,0.0,5.0,635.0,No,No,Flat
240,167.5,167.5,0.0,4.9286,1101.0,Yes,No,Flat
241,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
242,12.99,12.99,0.0,5.0,241.0,No,No,Flat
243,4.95,4.95,0.0,4.7667,1767.0,Yes,No,Flat
244,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
245,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
246,4.05,4.05,0.0,4.9659,1293.0,No,No,Flat
247,5.25,5.25,0.0,4.8,1221.0,No,No,Flat
248,2.15,2.15,0.0,4.8633,2414.0,No,No,Flat
249,164.0,164.0,0.0,4.9327,11937.0,Yes,No,Flat
250,18.0,18.0,0.0,4.9304,1511.0,No,No,Flat
251,5.6,5.6,0.0,4.9524,608.0,Yes,No,Flat
252,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Flat
253,10.2,12.0,15.0,4.9553,6694.0,Yes,No,Flat
254,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
255,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Flat
256,1.44,1.44,0.0,4.92,179.0,No,No,Flat
257,12.99,12.99,0.0,4.9802,3237.0,No,No,Flat
258,8.99,8.99,0.0,5.0,377.0,Yes,No,Flat
259,15.0,15.0,0.0,4.9643,2146.0,Yes,No,Flat
260,15.0,15.0,0.0,4.9565,905.0,Yes,No,Flat
261,119.0,119.0,0.0,5.0,477.0,Yes,No,Flat
262,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
263,15.96,15.96,0.0,5.0,218.0,Yes,No,Flat
264,5.99,9.98,40.0,4.9302,4173.0,No,No,Flat
265,5.5,5.5,0.0,5.0,471.0,No,No,Flat
266,15.0,15.0,0.0,5.0,324.0,Yes,No,Flat
267,6.22,6.22,0.0,4.9545,396.0,No,No,Flat
268,9.95,9.95,0.0,4.9531,1334.0,Yes,No,Flat
269,12.0,12.0,0.0,4.9184,1810.0,Yes,No,Flat
270,58.0,58.0,0.0,4.9565,1299.0,Yes,No,Flat
271,7.0,7.0,0.0,5.0,371.0,No,No,Flat
272,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
273,25.0,25.0,0.0,5.0,475.0,Yes,No,Flat
274,6.0,10.0,40.0,4.8556,7342.0,No,No,Flat
275,4.5,4.5,0.0,4.954,1337.0,No,No,Flat
276,15.92,15.92,0.0,4.9492,1096.0,No,No,Flat
277,8.0,8.0,0.0,5.0,335.0,No,No,Flat
278,48.0,48.0,0.0,,,Yes,No,Flat
279,14.0,14.0,0.0,4.9878,1967.0,Yes,No,Flat
280,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
281,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
282,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
283,15.99,15.99,0.0,5.0,241.0,No,No,Flat
284,6.79,7.99,15.0,4.8951,3752.0,No,No,Flat
285,20.0,20.0,0.0,5.0,635.0,No,No,Flat
286,29.0,29.0,0.0,4.7667,1767.0,Yes,No,Flat
287,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
288,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
289,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
290,1.44,1.44,0.0,4.8633,2414.0,No,No,Flat
291,25.0,25.0,0.0,4.9864,1797.0,Yes,No,Flat
292,10.2,12.0,15.0,4.9553,6694.0,Yes,No,Flat
293,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
294,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
295,12.5,25.0,50.0,4.9853,1971.0,Yes,No,Flat
296,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Flat
297,10.0,10.0,0.0,4.9431,736.0,No,No,Flat
298,25.0,25.0,0.0,5.0,475.0,Yes,No,Flat
299,14.34,14.34,0.0,4.9808,1191.0,Yes,No,Flat
300,1.0,1.0,0.0,4.9688,189.0,No,No,Flat
301,23.0,23.0,0.0,4.9753,1921.0,Yes,No,Flat
302,12.0,12.0,0.0,5.0,411.0,Yes,No,Flat
303,1.0,1.0,0.0,4.9351,1520.0,Yes,No,Flat
304,3.8,3.8,0.0,4.9518,1945.0,Yes,No,Flat
305,8.99,8.99,0.0,4.9597,1138.0,No,No,Flat
306,100.0,100.0,0.0,4.5542,572.0,Yes,No,Flat
307,15.9,19.88,20.0,4.962,1814.0,No,No,Flat
308,15.0,15.0,0.0,5.0,535.0,Yes,No,Flat
309,5.3,5.3,0.0,4.9524,608.0,Yes,No,Flat
310,2.87,2.87,0.0,4.8839999999999995,1406.0,Yes,Yes,Flat
311,9.6,12.0,20.0,5.0,208.0,No,No,Flat
312,9.77,11.5,15.0,4.8791,465.0,No,No,Flat
313,5.02,5.02,0.0,4.8936,349.0,No,No,Flat
314,12.5,12.5,0.0,4.9823,5814.0,No,No,Flat
315,9.0,9.0,0.0,5.0,198.0,Yes,No,Flat
316,39.5,39.5,0.0,4.9897,2256.0,No,No,Flat
317,2.15,2.15,0.0,4.9877,370.0,No,No,Flat
318,15.0,15.0,0.0,4.9383,2116.0,Yes,No,Flat
319,5.99,9.99,40.0,4.9761,3334.0,No,No,Flat
320,14.0,14.0,0.0,4.9878,1967.0,Yes,No,Flat
321,15.0,15.0,0.0,5.0,268.0,Yes,No,Flat
322,3.35,4.79,30.0,4.9717,2089.0,No,No,Flat
323,6.7,6.7,0.0,4.9512,1307.0,No,No,Flat
324,12.0,12.0,0.0,4.8889,223.0,Yes,No,Flat
325,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
326,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
327,6.79,7.99,15.0,4.8951,3752.0,No,No,Flat
328,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
329,16.99,16.99,0.0,5.0,241.0,No,No,Flat
330,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
331,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
332,8.99,8.99,0.0,4.7667,1767.0,Yes,No,Flat
333,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
334,2.15,2.15,0.0,4.8633,2414.0,No,No,Flat
335,9.79,13.99,30.0,4.9451,2013.0,No,No,Flat
336,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Flat
337,9.77,11.5,15.0,4.8791,465.0,No,No,Flat
338,4.66,4.66,0.0,4.9877,370.0,No,No,Flat
339,15.0,15.0,0.0,4.9753,1921.0,Yes,No,Flat
340,12.0,12.0,0.0,4.9884,1101.0,Yes,No,Flat
341,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
342,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Flat
343,22.11,22.11,0.0,5.0,113.0,Yes,No,Flat
344,14.39,15.99,10.0,5.0,36.0,No,No,Flat
345,12.0,12.0,0.0,5.0,411.0,Yes,No,Flat
346,15.0,15.0,0.0,5.0,535.0,Yes,No,Flat
347,10.5,14.0,25.0,4.8614,1032.0,Yes,No,Flat
348,9.0,9.0,0.0,4.8831,1181.0,No,No,Flat
349,12.0,12.0,0.0,4.9636,218.0,No,No,Flat
350,6.35,10.59,40.0,4.9421,3122.0,No,No,Flat
351,8.99,8.99,0.0,5.0,984.0,Yes,No,Flat
352,9.99,9.99,0.0,4.9895,1148.0,No,No,Flat
353,12.95,12.95,0.0,4.9531,1334.0,Yes,No,Flat
354,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Flat
355,11.5,11.5,0.0,4.9688,189.0,No,No,Flat
356,16.0,16.0,0.0,4.9357,1971.0,Yes,No,Flat
357,1.42,1.42,0.0,4.9576,345.0,No,No,Flat
358,13.99,13.99,0.0,4.9787,2624.0,Yes,No,Flat
359,0.62,0.62,0.0,5.0,9.0,No,No,Flat
360,12.5,12.5,0.0,5.0,1429.0,No,No,Flat
361,9.5,9.5,0.0,5.0,471.0,No,No,Flat
362,2.25,2.25,0.0,4.9545,307.0,No,No,Flat
363,15.99,19.99,20.0,4.8208,10178.0,Yes,No,Flat
364,19.9,19.9,0.0,4.9545,396.0,Yes,No,Flat
365,2.86,2.86,0.0,5.0,143.0,No,No,Flat
366,7.5,7.5,0.0,4.8462,385.0,No,No,Flat
367,6.72,11.2,40.0,4.902,1524.0,No,No,Flat
368,10.0,10.0,0.0,4.9823,5814.0,No,No,Flat
369,10.0,10.0,0.0,4.9,505.0,Yes,No,Flat
370,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
371,8.49,9.99,15.0,4.8951,3752.0,No,No,Flat
372,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
373,34.95,34.95,0.0,4.7667,1767.0,Yes,No,Flat
374,11.99,11.99,0.0,5.0,241.0,No,No,Flat
375,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
376,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
377,8.99,8.99,0.0,5.0,984.0,Yes,No,Flat
378,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Flat
379,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
380,43.48,43.48,0.0,5.0,151.0,Yes,No,Flat
381,1.0,1.0,0.0,4.9688,189.0,No,No,Flat
382,322.32,322.32,0.0,5.0,102.0,Yes,No,Flat
383,167.5,167.5,0.0,4.9286,1101.0,Yes,No,Flat
384,3.75,3.75,0.0,5.0,498.0,Yes,No,Flat
385,7.16,7.16,0.0,4.7647,35.0,No,No,Flat
386,3.0,3.0,0.0,4.9659,1293.0,No,No,Flat
387,14.95,14.95,0.0,5.0,17.0,Yes,No,Flat
388,5.4,6.0,10.0,4.954,953.0,Yes,No,Flat
389,22.5,22.5,0.0,4.7059,241.0,No,No,Flat
390,20.0,20.0,0.0,5.0,329.0,Yes,No,Flat
391,15.0,15.0,0.0,5.0,3398.0,Yes,No,Flat
392,2.5,2.5,0.0,4.9565,1299.0,No,No,Flat
393,5.0,5.0,0.0,4.8872,10195.0,Yes,No,Flat
394,10.77,10.77,0.0,4.963,388.0,No,No,Flat
395,25.0,25.0,0.0,4.9082,3601.0,No,No,Flat
396,9.99,9.99,0.0,5.0,51.0,No,No,Flat
397,10.0,10.0,0.0,4.9355,603.0,Yes,No,Flat
398,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Flat
399,16.99,16.99,0.0,4.9096,1999.0,Yes,No,Flat
400,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
401,7.22,8.5,15.0,4.9727,2955.0,No,No,Flat
402,168.0,168.0,0.0,5.0,9.0,Yes,No,Flat
403,99.0,99.0,0.0,4.9327,11937.0,Yes,No,Flat
404,19.9,19.9,0.0,4.9545,396.0,Yes,No,Flat
405,6.5,6.5,0.0,5.0,695.0,No,No,Flat
406,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
407,3.0,3.0,0.0,4.9722,1803.0,Yes,No,Flat
408,1.8,1.8,0.0,4.7879,33.0,Yes,No,Flat
409,10.0,10.0,0.0,4.9,505.0,Yes,No,Flat
410,12.0,12.0,0.0,5.0,255.0,Yes,No,Flat
411,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
412,19.99,19.99,0.0,5.0,133.0,Yes,No,Flat
413,8.5,10.0,15.0,4.9185,5448.0,Yes,No,Flat
414,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
415,1.0,1.0,0.0,4.9226,8822.0,Yes,No,Flat
416,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
417,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
418,14.99,14.99,0.0,5.0,241.0,No,No,Flat
419,28.99,28.99,0.0,4.7667,1767.0,Yes,No,Flat
420,8.99,8.99,0.0,5.0,984.0,Yes,No,Flat
421,11.5,11.5,0.0,4.9688,189.0,No,No,Flat
422,25.0,25.0,0.0,4.9082,3601.0,No,No,Flat
423,1.5,1.5,0.0,4.9286,1101.0,Yes,No,Flat
424,100.0,100.0,0.0,5.0,269.0,Yes,No,Flat
425,50.0,50.0,0.0,4.9444,456.0,Yes,No,Flat
426,10.0,10.0,0.0,4.8614,1032.0,No,No,Flat
427,1.42,1.42,0.0,4.9576,345.0,No,No,Flat
428,1.94,1.94,0.0,4.9348,1182.0,No,No,Flat
429,6.35,10.59,40.0,4.9421,3122.0,Yes,No,Flat
430,8.99,8.99,0.0,4.4444,41.0,Yes,No,Flat
431,18.19,25.99,30.0,4.9451,2013.0,No,No,Flat
432,16.0,16.0,0.0,5.0,735.0,Yes,No,Flat
433,19.85,39.7,50.0,5.0,22.0,Yes,No,Flat
434,14.0,14.0,0.0,4.9802,941.0,Yes,No,Flat
435,4.2,7.0,40.0,4.9582,7211.0,No,No,Flat
436,1.65,1.65,0.0,5.0,948.0,No,No,Flat
437,13.57,13.57,0.0,4.9861,490.0,Yes,No,Flat
438,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
439,34.95,49.94,30.0,4.9103,1191.0,Yes,No,Flat
440,9.57,11.97,20.0,4.9194,604.0,No,No,Flat
441,9.63,9.63,0.0,,,No,No,Flat
442,35.0,35.0,0.0,5.0,1971.0,Yes,No,Flat
443,5.0,5.0,0.0,4.8519,480.0,Yes,No,Flat
444,12.0,12.0,0.0,4.9184,1810.0,Yes,No,Flat
445,7.22,8.5,15.0,4.9727,2955.0,No,No,Flat
446,13.14,16.42,20.0,5.0,816.0,Yes,No,Flat
447,11.99,14.99,20.0,5.0,113.0,No,No,Flat
448,12.0,12.0,0.0,5.0,586.0,No,No,Flat
449,15.0,15.0,0.0,4.9753,1921.0,Yes,No,Flat
450,4.5,4.5,0.0,4.9655,429.0,Yes,No,Flat
451,9.1,9.1,0.0,4.9512,1307.0,No,No,Flat
452,15.0,15.0,0.0,4.8889,407.0,Yes,No,Flat
453,80.0,80.0,0.0,3.0,26.0,Yes,No,Flat
454,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
455,1.9,3.8,50.0,4.8251,3310.0,No,No,Flat
456,15.0,15.0,0.0,5.0,3398.0,Yes,No,Flat
457,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
458,8.0,8.0,0.0,5.0,635.0,No,No,Flat
459,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
460,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
461,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
462,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
463,15.99,15.99,0.0,5.0,241.0,No,No,Flat
464,6.99,6.99,0.0,4.7667,1767.0,Yes,No,Flat
465,10.0,10.0,0.0,5.0,984.0,No,No,Flat
466,19.85,39.7,50.0,5.0,22.0,Yes,No,Flat
467,7.5,10.0,25.0,4.8614,1032.0,No,No,Flat
468,10.0,10.0,0.0,5.0,1971.0,Yes,No,Flat
469,26.0,26.0,0.0,4.9753,1921.0,Yes,No,Flat
470,18.19,25.99,30.0,4.9451,2013.0,No,No,Flat
471,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
472,12.1,15.13,20.0,5.0,816.0,Yes,No,Flat
473,13.49,14.99,10.0,4.9924,1545.0,No,No,Flat
474,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
475,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
476,10.0,10.0,0.0,5.0,20.0,No,No,Flat
477,4.09,4.09,0.0,4.5,35.0,No,No,Flat
478,26.54,26.54,0.0,4.9674,760.0,No,No,Flat
479,8.09,8.99,10.0,4.9259,895.0,No,No,Flat
480,12.0,12.0,0.0,5.0,193.0,Yes,No,Flat
481,14.95,14.95,0.0,4.9531,1334.0,Yes,No,Flat
